Sample File	G:\Shared drives\EARL\STUDENTS\Patricia\2020\CCNC Internal Mixtures\Mixing Tube Experiments\Overnights\AS to Sucrose\AS only.S80							
Classifier Model	3080							
DMA Model	3081							
DMA Inner Radius(cm)	0.00937							
DMA Outer Radius(cm)	0.01961							
DMA Characteristic Length(cm)	0.44369							
CPC Model	3776 Low Flow							
Reference Gas Viscosity (Pa*s)	1.83E-05							
Reference Mean Free Path (m)	6.73E-08							
Reference Gas Temperature (K)	296.15							
Reference Gas Pressure (kPa)	101.3							
Channels/Decade	64							
Multiple Charge Correction	FALSE							
Nanoparticle Aggregate Mobility Analysis	FALSE							
Diffusion Correction	FALSE							
Units	dw/dlogDp							
Weight	Number							
Sample #	1		2		3		4	
Date	10/6/21		10/6/21		10/6/21		10/6/21	
Start Time	17:54:37		17:56:55		17:59:10		18:01:25	
Diameter Midpoint								
115	254.53912	6	254.53912	9	254.53912	9	254.53912	3
115.1	255.557546	6	255.557546	8	255.557546	7	255.557546	6
115.2	256.580987	7	256.580987	4	256.580987	5	256.580987	8
115.3	257.609471	7	257.609471	5	257.609471	7	257.609471	9
115.4	258.643027	4	258.643027	4	258.643027	7	258.643027	5
115.5	259.681686	3	259.681686	7	259.681686	8	259.681686	4
115.6	260.725478	9	260.725478	7	260.725478	8	260.725478	6
115.7	261.774431	3	261.774431	3	261.774431	5	261.774431	11
115.8	262.828576	6	262.828576	12	262.828576	4	262.828576	8
115.9	263.887943	3	263.887943	5	263.887943	13	263.887943	5
116	264.952564	7	264.952564	3	264.952564	4	264.952564	4
116.1	266.022468	8	266.022468	7	266.022468	7	266.022468	6
116.2	267.097686	5	267.097686	7	267.097686	5	267.097686	4
116.3	268.17825	4	268.17825	7	268.17825	6	268.17825	7
116.4	269.26419	2	269.26419	5	269.26419	3	269.26419	2
116.5	270.355539	3	270.355539	3	270.355539	4	270.355539	4
116.6	271.451192	5	271.451192	7	271.451192	3	271.451192	3
116.7	272.55351	7	272.55351	3	272.55351	2	272.55351	4
116.8	273.661328	4	273.661328	7	273.661328	8	273.661328	6
116.9	274.77468	2	274.77468	3	274.77468	5	274.77468	5
117	275.893597	4	275.893597	3	275.893597	4	275.893597	6
117.1	277.018113	6	277.018113	3	277.018113	6	277.018113	5
117.2	278.148261	1	278.148261	3	278.148261	4	278.148261	4
117.3	279.284072	4	279.284072	4	279.284072	4	279.284072	4
117.4	280.425582	3	280.425582	9	280.425582	4	280.425582	1
117.5	281.572822	6	281.572822	2	281.572822	3	281.572822	3
117.6	282.725827	4	282.725827	4	282.725827	1	282.725827	4
117.7	283.884631	3	283.884631	5	283.884631	3	283.884631	2
117.8	285.049268	0	285.049268	4	285.049268	3	285.049268	2
117.9	286.219772	3	286.219772	2	286.219772	7	286.219772	6
118	287.396177	3	287.396177	4	287.396177	5	287.396177	4
118.1	288.578519	1	288.578519	4	288.578519	1	288.578519	2
118.2	289.766831	3	289.766831	4	289.766831	3	289.766831	5
118.3	290.962262	3	290.962262	4	290.962262	2	290.962262	3
118.4	292.16256	5	292.16256	1	292.16256	4	292.16256	4
118.5	293.368939	3	293.368939	5	293.368939	2	293.368939	2
118.6	294.581433	4	294.581433	3	294.581433	5	294.581433	3
118.7	295.800078	5	295.800078	3	295.800078	3	295.800078	2
118.8	297.024911	2	297.024911	1	297.024911	5	297.024911	4
118.9	298.255967	1	298.255967	1	298.255967	2	298.255967	4
119	299.493283	4	299.493283	3	299.493283	8	299.493283	3
119.1	300.736895	0	300.736895	3	300.736895	3	300.736895	3
119.2	301.986841	4	301.986841	3	301.986841	3	301.986841	1
119.3	303.243158	3	303.243158	4	303.243158	4	303.243158	2
119.4	304.505883	1	304.505883	2	304.505883	1	304.505883	3
119.5	305.775054	3	305.775054	2	305.775054	2	305.775054	5
119.6	307.050708	3	307.050708	3	307.050708	2	307.050708	3
119.7	308.332883	3	308.332883	2	308.332883	2	308.332883	4
119.8	309.620455	3	309.620455	2	309.620455	3	309.620455	3
119.9	310.915862	1	310.915862	4	310.915862	2	310.915862	4
120	312.217903	3	312.217903	3	312.217903	1	312.217903	2
120.1	313.526617	2	313.526617	0	313.526617	4	313.526617	3
120.2	314.842042	3	314.842042	3	314.842042	2	314.842042	3
120.3	316.164219	4	316.164219	2	316.164219	3	316.164219	0
120.4	317.493186	3	317.493186	1	317.493186	5	317.493186	1
120.5	318.828985	1	318.828985	1	318.828985	2	318.828985	2
120.6	320.171655	0	320.171655	2	320.171655	3	320.171655	2
120.7	321.521236	2	321.521236	2	321.521236	3	321.521236	3
120.8	322.87777	1	322.87777	2	322.87777	3	322.87777	2
120.9	324.241297	4	324.241297	3	324.241297	1	324.241297	3
121	325.611858	0	325.611858	2	325.611858	4	325.611858	1
121.1	326.989496	2	326.989496	2	326.989496	1	326.989496	2
121.2	328.375352	1	328.375352	2	328.375352	4	328.375352	2
121.3	329.767168	0	329.767168	4	329.767168	2	329.767168	3
121.4	331.16619	3	331.16619	2	331.16619	0	331.16619	3
121.5	332.572461	3	332.572461	0	332.572461	3	332.572461	4
121.6	333.986022	1	333.986022	4	333.986022	3	333.986022	2
121.7	335.406916	1	335.406916	2	335.406916	1	335.406916	0
121.8	336.835186	0	336.835186	3	336.835186	3	336.835186	1
121.9	338.270876	3	338.270876	0	338.270876	2	338.270876	2
122	339.714029	2	339.714029	1	339.714029	2	339.714029	2
122.1	341.163594	0	341.163594	1	341.163594	2	341.163594	0
122.2	342.621975	1	342.621975	4	342.621975	2	342.621975	4
122.3	344.087941	3	344.087941	0	344.087941	0	344.087941	3
122.4	345.561539	2	345.561539	0	345.561539	0	345.561539	0
122.5	347.042812	2	347.042812	1	347.042812	1	347.042812	0
122.6	348.532733	0	348.532733	1	348.532733	0	348.532733	2
122.7	350.029108	0	350.029108	4	350.029108	0	350.029108	1
122.8	351.532802	4	351.532802	1	351.532802	0	351.532802	1
122.9	353.045919	1	353.045919	0	353.045919	0	353.045919	1
123	354.565394	2	354.565394	2	354.565394	1	354.565394	3
123.1	356.093362	0	356.093362	0	356.093362	2	356.093362	1
123.2	357.629343	2	357.629343	2	357.629343	2	357.629343	0
123.3	359.174805	2	359.174805	0	359.174805	1	359.174805	0
123.4	360.727226	1	360.727226	4	360.727226	1	360.727226	1
123.5	362.287786	1	362.287786	0	362.287786	1	362.287786	1
123.6	363.856534	1	363.856534	1	363.856534	3	363.856534	1
123.7	365.433517	1	365.433517	1	365.433517	0	365.433517	2
123.8	367.018784	2	367.018784	1	367.018784	2	367.018784	3
123.9	368.612383	1	368.612383	2	368.612383	3	368.612383	3
124	370.214363	4	370.214363	2	370.214363	1	370.214363	1
124.1	371.824774	4	371.824774	4	371.824774	7	371.824774	4
124.2	373.443664	3	373.443664	5	373.443664	3	373.443664	4
124.3	375.071084	6	375.071084	5	375.071084	3	375.071084	9
124.4	376.707084	16	376.707084	11	376.707084	8	376.707084	9
124.5	378.350477	13	378.350477	11	378.350477	11	378.350477	11
124.6	380.003748	26	380.003748	16	380.003748	17	380.003748	18
124.7	381.665754	25	381.665754	30	381.665754	37	381.665754	39
124.8	383.336545	51	383.336545	40	383.336545	43	383.336545	39
124.9	385.016173	60	385.016173	51	385.016173	44	385.016173	53
125	386.704688	59	386.704688	54	386.704688	60	386.704688	64
125.1	388.402143	80	388.402143	92	388.402143	97	388.402143	79
125.2	390.108591	93	390.108591	107	390.108591	103	390.108591	119
125.3	391.824082	110	391.824082	124	391.824082	132	391.824082	121
125.4	393.548671	130	393.548671	167	393.548671	169	393.548671	160
125.5	395.28241	179	395.28241	150	395.28241	197	395.28241	206
125.6	397.025352	212	397.025352	202	397.025352	210	397.025352	198
125.7	398.777551	181	398.777551	216	398.777551	235	398.777551	210
125.8	400.539061	229	400.539061	211	400.539061	251	400.539061	255
125.9	402.309936	250	402.309936	257	402.309936	239	402.309936	299
126	404.090231	255	404.090231	263	404.090231	277	404.090231	263
126.1	405.88	257	405.88	310	405.88	266	405.88	282
126.2	407.679298	300	407.679298	311	407.679298	345	407.679298	319
126.3	409.488182	296	409.488182	320	409.488182	318	409.488182	296
126.4	411.306706	306	411.306706	340	411.306706	341	411.306706	306
126.5	413.134927	301	413.134927	336	413.134927	318	413.134927	312
126.6	414.972901	320	414.972901	318	414.972901	324	414.972901	323
126.7	416.820685	313	416.820685	318	416.820685	303	416.820685	309
126.8	418.678336	289	418.678336	297	418.678336	306	418.678336	305
126.9	420.545911	299	420.545911	263	420.545911	323	420.545911	288
127	422.423467	250	422.423467	265	422.423467	276	422.423467	302
127.1	424.311064	272	424.311064	233	424.311064	306	424.311064	255
127.2	426.208758	200	426.208758	236	426.208758	239	426.208758	261
127.3	428.116609	201	428.116609	232	428.116609	232	428.116609	209
127.4	430.034676	211	430.034676	230	430.034676	204	430.034676	213
127.5	431.963018	177	431.963018	176	431.963018	185	431.963018	193
127.6	433.901693	172	433.901693	154	433.901693	160	433.901693	184
127.7	435.850764	141	435.850764	160	435.850764	147	435.850764	155
127.8	437.810289	118	437.810289	128	437.810289	148	437.810289	169
127.9	439.780329	136	439.780329	135	439.780329	120	439.780329	112
128	441.760945	95	441.760945	130	441.760945	113	441.760945	131
128.1	443.752198	99	443.752198	119	443.752198	119	443.752198	97
128.2	445.754151	82	445.754151	92	445.754151	99	445.754151	104
128.3	447.766865	81	447.766865	101	447.766865	94	447.766865	89
128.4	449.790402	64	449.790402	87	449.790402	78	449.790402	83
128.5	451.824825	74	451.824825	73	451.824825	81	451.824825	72
128.6	453.870196	67	453.870196	60	453.870196	63	453.870196	60
128.7	455.92658	64	455.92658	58	455.92658	66	455.92658	68
128.8	457.994041	52	457.994041	62	457.994041	57	457.994041	50
128.9	460.072641	48	460.072641	47	460.072641	54	460.072641	41
129	462.163672	42	462.163672	49	462.163672	48	462.163672	43
129.1	464.264728	35	464.264728	40	464.264728	48	464.264728	44
129.2	466.377119	32	466.377119	45	466.377119	40	466.377119	46
129.3	468.50091	39	468.50091	40	468.50091	39	468.50091	33
129.4	470.636166	41	470.636166	47	470.636166	26	470.636166	31
129.5	472.782954	24	472.782954	33	472.782954	35	472.782954	37
129.6	474.94134	39	474.94134	32	474.94134	24	474.94134	31
129.7	477.111392	15	477.111392	32	477.111392	25	477.111392	32
129.8	479.293177	30	479.293177	26	479.293177	33	479.293177	29
129.9	481.486762	13	481.486762	25	481.486762	31	481.486762	18
130	483.692216	25	483.692216	23	483.692216	27	483.692216	21
130.1	485.909607	27	485.909607	18	485.909607	24	485.909607	18
130.2	488.139004	16	488.139004	20	488.139004	25	488.139004	18
130.3	490.380477	20	490.380477	19	490.380477	25	490.380477	18
130.4	492.634094	13	492.634094	18	492.634094	26	492.634094	19
130.5	494.899925	15	494.899925	21	494.899925	18	494.899925	19
130.6	497.178042	11	497.178042	18	497.178042	18	497.178042	18
130.7	499.468515	16	499.468515	15	499.468515	19	499.468515	12
130.8	501.771416	10	501.771416	18	501.771416	18	501.771416	19
130.9	504.086815	18	504.086815	18	504.086815	15	504.086815	22
131	506.414785	15	506.414785	17	506.414785	18	506.414785	8
131.1	508.755398	11	508.755398	11	508.755398	15	508.755398	18
131.2	511.108726	8	511.108726	14	511.108726	13	511.108726	13
131.3	513.474845	16	513.474845	13	513.474845	17	513.474845	10
131.4	515.853825	7	515.853825	12	515.853825	18	515.853825	11
131.5	518.245743	11	518.245743	17	518.245743	17	518.245743	16
131.6	520.650672	13	520.650672	7	520.650672	7	520.650672	11
131.7	523.068687	6	523.068687	11	523.068687	10	523.068687	9
131.8	525.499863	11	525.499863	11	525.499863	16	525.499863	11
131.9	527.944276	11	527.944276	16	527.944276	11	527.944276	11
132	530.402002	11	530.402002	12	530.402002	12	530.402002	13
132.1	532.873118	10	532.873118	14	532.873118	11	532.873118	18
132.2	535.3577	4	535.3577	9	535.3577	8	535.3577	12
132.3	537.855827	6	537.855827	7	537.855827	18	537.855827	8
132.4	540.367575	11	540.367575	9	540.367575	11	540.367575	8
132.5	542.893024	11	542.893024	8	542.893024	5	542.893024	11
132.6	545.432251	11	545.432251	15	545.432251	8	545.432251	6
132.7	547.985336	12	547.985336	5	547.985336	5	547.985336	7
132.8	550.552358	4	550.552358	9	550.552358	9	550.552358	7
132.9	553.133399	6	553.133399	6	553.133399	6	553.133399	6
133	555.728537	4	555.728537	5	555.728537	11	555.728537	11
133.1	558.337854	6	558.337854	13	558.337854	5	558.337854	10
133.2	560.961432	8	560.961432	6	560.961432	8	560.961432	6
133.3	563.599352	10	563.599352	4	563.599352	4	563.599352	9
133.4	566.251697	4	566.251697	4	566.251697	9	566.251697	11
133.5	568.918549	4	568.918549	4	568.918549	11	568.918549	10
133.6	571.599992	6	571.599992	5	571.599992	10	571.599992	4
133.7	574.296109	5	574.296109	5	574.296109	7	574.296109	5
133.8	577.006985	7	577.006985	4	577.006985	2	577.006985	4
133.9	579.732705	8	579.732705	6	579.732705	11	579.732705	8
134	582.473352	7	582.473352	8	582.473352	3	582.473352	6
134.1	585.229014	5	585.229014	4	585.229014	11	585.229014	2
134.2	587.999776	3	587.999776	4	587.999776	3	587.999776	4
134.3	590.785725	6	590.785725	6	590.785725	11	590.785725	2
134.4	593.586948	2	593.586948	8	593.586948	9	593.586948	8
134.5	596.403533	3	596.403533	7	596.403533	8	596.403533	5
134.6	599.235568	3	599.235568	11	599.235568	3	599.235568	4
134.7	602.08314	3	602.08314	4	602.08314	4	602.08314	2
134.8	604.946341	4	604.946341	4	604.946341	4	604.946341	5
134.9	607.825258	8	607.825258	6	607.825258	3	607.825258	3
135	610.719983	5	610.719983	5	610.719983	5	610.719983	1
Comment								
