3.39E-08	7.15E-10	5.19E-10	3.38E-10	2.52E-10	1.95E-10	1.48E-10	1.14E-10	8.61E-11	6.85E-11	2.83E-11	5.18E-11	3.72E-11	2.20E-11	2.65E-11	2.55E-11	2.02E-11	1.70E-11	1.95E-11	1.33E-11	1.10E-11	6.73E-12	8.54E-12	7.99E-12	9.53E-12	2.88E-12	4.45E-12	3.33E-12	1.16E-12	1.15E-13	1.28E-12	1.17E-12	1.75E-12	0	3.40E-13	9.52E-13	0	0	9.26E-13	3.58E-13	0	1.37E-12	6.64E-13	0	5.54E-13	6.39E-14	2.59E-13	0	4.49E-13	3.08E-13
3.55E-08	1.01E-09	7.22E-10	4.86E-10	3.59E-10	2.50E-10	2.22E-10	1.76E-10	1.28E-10	1.02E-10	5.67E-11	7.01E-11	6.94E-11	3.87E-11	3.53E-11	3.65E-11	2.67E-11	2.19E-11	3.11E-11	1.78E-11	2.03E-11	1.75E-11	6.82E-12	1.35E-11	1.31E-11	1.09E-11	7.93E-12	1.30E-12	7.14E-12	5.25E-12	8.26E-13	0	1.11E-12	1.75E-13	2.17E-13	7.13E-14	3.17E-12	5.39E-13	2.11E-12	1.02E-12	0	6.13E-13	1.50E-12	0	8.07E-13	5.48E-13	1.98E-13	2.22E-12	2.16E-12	0
3.72E-08	1.40E-09	1.02E-09	6.63E-10	5.12E-10	4.27E-10	3.31E-10	2.69E-10	2.02E-10	1.97E-10	7.78E-11	1.30E-10	1.15E-10	1.03E-10	6.57E-11	7.13E-11	5.84E-11	5.51E-11	4.33E-11	3.16E-11	3.64E-11	3.27E-11	3.31E-11	1.67E-11	1.20E-11	1.53E-11	1.37E-11	1.13E-11	1.57E-11	5.26E-12	0	1.99E-12	2.53E-12	6.27E-12	1.40E-12	1.68E-12	6.16E-12	6.76E-12	2.30E-12	3.18E-12	3.82E-12	1.32E-12	1.84E-12	0	2.13E-13	0	3.07E-12	0	5.77E-13	6.83E-13
3.89E-08	1.92E-09	1.46E-09	1.05E-09	7.90E-10	6.36E-10	4.92E-10	3.82E-10	3.17E-10	2.58E-10	1.42E-10	1.97E-10	1.70E-10	1.19E-10	1.14E-10	9.39E-11	9.86E-11	8.07E-11	6.78E-11	5.19E-11	6.22E-11	4.74E-11	4.83E-11	4.47E-11	3.80E-11	2.49E-11	1.82E-11	2.66E-11	2.16E-11	1.64E-11	1.31E-11	1.27E-11	9.81E-12	2.03E-12	4.75E-12	4.35E-12	0	3.91E-12	8.20E-12	1.12E-12	2.63E-12	1.43E-12	1.15E-12	0	3.63E-15	1.11E-12	1.87E-12	0	8.51E-13	3.44E-13
4.07E-08	2.47E-09	2.00E-09	1.44E-09	1.12E-09	8.83E-10	7.05E-10	6.00E-10	5.00E-10	3.72E-10	2.27E-10	3.02E-10	2.56E-10	2.11E-10	1.75E-10	1.70E-10	1.53E-10	1.34E-10	1.10E-10	8.35E-11	8.58E-11	7.15E-11	6.49E-11	6.02E-11	6.43E-11	4.68E-11	5.10E-11	3.66E-11	4.47E-11	2.91E-11	1.27E-11	1.14E-11	1.22E-11	4.18E-12	4.73E-12	8.97E-12	5.44E-12	9.95E-12	8.03E-12	7.77E-12	6.74E-12	5.01E-13	3.99E-12	0	2.77E-12	0	2.29E-12	0	4.10E-12	2.91E-12
4.27E-08	3.50E-09	2.71E-09	2.05E-09	1.72E-09	1.27E-09	1.01E-09	8.73E-10	6.75E-10	6.02E-10	3.66E-10	4.60E-10	3.65E-10	3.46E-10	2.75E-10	2.76E-10	2.22E-10	1.78E-10	1.72E-10	1.52E-10	1.46E-10	1.07E-10	1.16E-10	9.49E-11	7.30E-11	9.77E-11	6.24E-11	4.99E-11	5.72E-11	4.46E-11	2.52E-11	1.49E-11	1.63E-11	2.51E-11	1.35E-11	2.39E-11	3.56E-12	4.89E-12	1.52E-11	2.09E-11	1.87E-11	0	1.04E-11	1.04E-11	7.36E-12	0	4.36E-12	6.22E-12	1.13E-12	7.92E-12
4.47E-08	4.64E-09	3.58E-09	2.84E-09	2.28E-09	1.88E-09	1.52E-09	1.21E-09	1.01E-09	9.47E-10	5.17E-10	6.11E-10	5.20E-10	4.69E-10	4.12E-10	3.89E-10	3.21E-10	2.69E-10	2.69E-10	2.05E-10	1.96E-10	1.96E-10	1.70E-10	1.54E-10	1.39E-10	1.36E-10	1.14E-10	1.07E-10	1.15E-10	6.79E-11	4.87E-11	4.35E-11	4.75E-11	3.12E-11	9.15E-12	2.60E-11	2.07E-11	1.80E-11	2.01E-11	7.81E-12	1.49E-11	4.20E-12	1.13E-11	2.97E-12	1.01E-11	1.49E-11	2.41E-12	6.72E-12	1.59E-11	9.20E-12
4.68E-08	6.20E-09	5.01E-09	3.85E-09	3.20E-09	2.58E-09	2.02E-09	1.82E-09	1.38E-09	1.23E-09	8.96E-10	9.08E-10	7.76E-10	6.94E-10	6.40E-10	5.91E-10	5.30E-10	4.85E-10	4.67E-10	3.75E-10	3.07E-10	2.84E-10	2.45E-10	2.56E-10	2.25E-10	2.12E-10	1.85E-10	1.38E-10	1.44E-10	1.16E-10	8.65E-11	6.41E-11	6.53E-11	7.06E-11	4.29E-11	6.00E-11	4.52E-11	5.28E-11	4.37E-11	2.66E-11	2.74E-11	3.47E-11	2.47E-11	7.83E-12	2.19E-11	1.73E-11	1.84E-11	2.74E-11	2.65E-11	5.02E-12
4.90E-08	8.32E-09	6.79E-09	5.40E-09	4.24E-09	3.61E-09	2.92E-09	2.49E-09	2.09E-09	1.78E-09	1.36E-09	1.50E-09	1.11E-09	1.00E-09	1.00E-09	8.70E-10	8.41E-10	6.97E-10	6.51E-10	5.50E-10	4.60E-10	4.90E-10	3.69E-10	3.63E-10	2.87E-10	3.36E-10	2.85E-10	2.85E-10	2.16E-10	2.38E-10	1.58E-10	9.42E-11	1.19E-10	1.21E-10	7.45E-11	7.68E-11	7.76E-11	6.68E-11	7.33E-11	8.07E-11	7.14E-11	7.46E-11	7.02E-11	3.25E-11	3.62E-11	2.69E-11	4.46E-11	5.06E-11	3.54E-11	3.96E-11
5.13E-08	1.08E-08	8.88E-09	7.29E-09	5.59E-09	4.98E-09	4.04E-09	3.52E-09	2.91E-09	2.62E-09	2.03E-09	2.07E-09	1.89E-09	1.52E-09	1.53E-09	1.51E-09	1.18E-09	1.12E-09	9.91E-10	8.85E-10	6.75E-10	6.55E-10	5.68E-10	5.29E-10	5.10E-10	4.74E-10	3.88E-10	4.26E-10	3.47E-10	3.67E-10	2.58E-10	2.27E-10	2.14E-10	1.60E-10	2.06E-10	1.21E-10	1.66E-10	1.60E-10	1.39E-10	1.54E-10	1.26E-10	1.01E-10	9.40E-11	1.11E-10	1.08E-10	1.12E-10	8.96E-11	5.23E-11	5.17E-11	5.85E-11
